Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp,Obs
96,2022-06-02,CER-CON_R2_t3_44714,,CER,P06,TRA,2022,6,2,CON,,2,1,Adrien,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:2_M:6_Y:2022,3,25,0.05,25.5,27,t3,11:37:30,30,1.2075,81.5053,0.7314,35.5,
97,2022-06-02,CER-MSD_R3_t0_44714,,CER,P07,TRA,2022,6,2,MSD,,3,11,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:2_M:6_Y:2022,3,24,0.05,25,25.5,t0,10:27:50,0,1.3575,82.9562,0.8077,26.5,
98,2022-06-02,CER-MSD_R3_t1_44714,,CER,P07,TRA,2022,6,2,MSD,,3,11,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:2_M:6_Y:2022,3,24,0.05,25,25.5,t1,10:37:50,10,1.2825,77.9208,0.8077,28.7,
99,2022-06-02,CER-MSD_R3_t2_44714,,CER,P07,TRA,2022,6,2,MSD,,3,11,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:2_M:6_Y:2022,3,24,0.05,25,25.5,t2,10:47:50,20,1.2075,68.1913,0.7696,30.4,
100,2022-06-02,CER-MSD_R3_t3_44714,,CER,P07,TRA,2022,6,2,MSD,,3,11,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:2_M:6_Y:2022,3,24,0.05,25,25.5,t3,10:57:50,30,1.2075,66.9111,0.9476,30.4,
101,2022-06-02,CER-CON_R3_t0_44714,,CER,P08,TRA,2022,6,2,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:2_M:6_Y:2022,6,25,0.05,25.5,27,t0,11:07:30,0,1.2825,75.1043,0.7886,31.4,
102,2022-06-02,CER-CON_R3_t1_44714,,CER,P08,TRA,2022,6,2,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:2_M:6_Y:2022,6,25,0.05,25.5,27,t1,11:17:30,10,1.2825,92.5149,0.7568,33.3,
103,2022-06-02,CER-CON_R3_t2_44714,,CER,P08,TRA,2022,6,2,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:2_M:6_Y:2022,6,25,0.05,25.5,27,t2,11:27:30,20,1.2825,81.7613,0.7696,35.6,
104,2022-06-02,CER-CON_R3_t3_44714,,CER,P08,TRA,2022,6,2,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:2_M:6_Y:2022,6,25,0.05,25.5,27,t3,11:37:30,30,1.4325,86.0286,0.795,35.1,
105,2022-06-02,CER-AWD_R3_t0_44714,,CER,P09,TRA,2022,6,2,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:2_M:6_Y:2022,10,24,0.05,25,25.5,t0,10:31:00,0,1.2825,78.2621,0.7759,26.4,
106,2022-06-02,CER-AWD_R3_t1_44714,,CER,P09,TRA,2022,6,2,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:2_M:6_Y:2022,10,24,0.05,25,25.5,t1,10:41:00,10,1.2825,80.7372,0.795,29.4,
107,2022-06-02,CER-AWD_R3_t2_44714,,CER,P09,TRA,2022,6,2,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:2_M:6_Y:2022,10,24,0.05,25,25.5,t2,10:51:00,20,1.2825,61.2783,1.1893,31.8,
108,2022-06-02,CER-AWD_R3_t3_44714,,CER,P09,TRA,2022,6,2,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:2_M:6_Y:2022,10,24,0.05,25,25.5,t3,11:01:00,30,1.2075,66.143,1.2911,34.5,
109,2022-06-09,CER-AWD_R1_t0_44721,,CER,P01,TRA,2022,6,9,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:9_M:6_Y:2022,12,25,0.3,29,30.5,t0,11:20:00,0,1.2825,92.6002,0.7378,34.7,
110,2022-06-09,CER-AWD_R1_t1_44721,,CER,P01,TRA,2022,6,9,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:9_M:6_Y:2022,12,25,0.3,29,30.5,t1,11:30:00,10,1.2825,76.0431,0.7441,38.7,
111,2022-06-09,CER-AWD_R1_t2_44721,,CER,P01,TRA,2022,6,9,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:9_M:6_Y:2022,12,25,0.3,29,30.5,t2,11:40:00,20,1.3575,44.9773,0.725,38.6,
112,2022-06-09,CER-AWD_R1_t3_44721,,CER,P01,TRA,2022,6,9,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:9_M:6_Y:2022,12,25,0.3,29,30.5,t3,11:50:00,30,1.4325,20.227,1.3292,38.8,
113,2022-06-09,CER-MSD_R1_t0_44721,,CER,P02,TRA,2022,6,9,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:9_M:6_Y:2022,13,25,0.25,29,30.5,t0,11:23:00,0,1.2825,77.9208,0.7632,31.7,
114,2022-06-09,CER-MSD_R1_t1_44721,,CER,P02,TRA,2022,6,9,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:9_M:6_Y:2022,13,25,0.25,29,30.5,t1,11:33:00,10,1.2825,52.6584,0.795,37.1,
115,2022-06-09,CER-MSD_R1_t2_44721,,CER,P02,TRA,2022,6,9,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:9_M:6_Y:2022,13,25,0.25,29,30.5,t2,11:43:00,20,1.2075,64.0947,0.7696,37.5,
116,2022-06-09,CER-MSD_R1_t3_44721,,CER,P02,TRA,2022,6,9,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:9_M:6_Y:2022,13,25,0.25,29,30.5,t3,11:53:00,30,1.2825,50.0127,0.7187,38.2,
117,2022-06-09,CER-CON_R1_t0_44721,,CER,P03,TRA,2022,6,9,CON,,1,3,Julie,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:9_M:6_Y:2022,11,24.5,0.3,29,29.5,t0,11:20:00,0,1.2075,82.7001,0.706,34.5,
118,2022-06-09,CER-CON_R1_t1_44721,,CER,P03,TRA,2022,6,9,CON,,1,3,Julie,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:9_M:6_Y:2022,11,24.5,0.3,29,29.5,t1,11:30:00,10,1.3575,26.9693,1.1194,36.5,
119,2022-06-09,CER-CON_R1_t2_44721,,CER,P03,TRA,2022,6,9,CON,,1,3,Julie,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:9_M:6_Y:2022,11,24.5,0.3,29,29.5,t2,11:40:00,20,1.3575,65.2896,0.6869,36.1,
120,2022-06-09,CER-CON_R1_t3_44721,,CER,P03,TRA,2022,6,9,CON,,1,3,Julie,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:9_M:6_Y:2022,11,24.5,0.3,29,29.5,t3,11:50:00,30,1.5075,20.3977,1.0939,36.7,
121,2022-06-09,CER-MSD_R2_t0_44721,,CER,P04,TRA,2022,6,9,MSD,,2,14,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:9_M:6_Y:2022,12,25,0.25,,,t0,11:59:50,0,1.2075,73.8242,0.7378,38.2,Air might have escaped the chamber between t0 and t1.
122,2022-06-09,CER-MSD_R2_t1_44721,,CER,P04,TRA,2022,6,9,MSD,,2,14,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:9_M:6_Y:2022,12,25,0.25,,,t1,12:09:50,10,1.2825,66.0577,0.7378,37.6,
123,2022-06-09,CER-MSD_R2_t2_44721,,CER,P04,TRA,2022,6,9,MSD,,2,14,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:9_M:6_Y:2022,12,25,0.25,,,t2,12:19:50,20,1.3575,42.0755,0.795,37.6,
124,2022-06-09,CER-MSD_R2_t3_44721,,CER,P04,TRA,2022,6,9,MSD,,2,14,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:9_M:6_Y:2022,12,25,0.25,,,t3,12:29:50,30,1.3575,35.9306,0.7441,38.6,
125,2022-06-09,CER-AWD_R2_t0_44721,,CER,P05,TRA,2022,6,9,AWD,,2,9,Julie,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:9_M:6_Y:2022,11,23.5,0.3,29,29.5,t0,11:23:00,0,1.2075,88.6743,0.7378,34.6,
126,2022-06-09,CER-AWD_R2_t1_44721,,CER,P05,TRA,2022,6,9,AWD,,2,9,Julie,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:9_M:6_Y:2022,11,23.5,0.3,29,29.5,t1,11:33:00,10,1.2825,71.6052,0.7568,37.3,
127,2022-06-09,CER-AWD_R2_t2_44721,,CER,P05,TRA,2022,6,9,AWD,,2,9,Julie,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:9_M:6_Y:2022,11,23.5,0.3,29,29.5,t2,11:43:00,20,1.4325,91.4907,0.725,36.6,
128,2022-06-09,CER-AWD_R2_t3_44721,,CER,P05,TRA,2022,6,9,AWD,,2,9,Julie,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:9_M:6_Y:2022,11,23.5,0.3,29,29.5,t3,11:53:00,30,1.5075,50.098,0.8077,37,
129,2022-06-09,CER-CON_R2_t0_44721,,CER,P06,TRA,2022,6,9,CON,,2,9,Julie,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:9_M:6_Y:2022,11,25,0.3,29.5,33,t0,11:59:50,0,1.3575,82.8708,0.7441,32.6,
130,2022-06-09,CER-CON_R2_t1_44721,,CER,P06,TRA,2022,6,9,CON,,2,9,Julie,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:9_M:6_Y:2022,11,25,0.3,29.5,33,t1,12:09:50,10,1.2825,65.1189,0.7314,36.6,
131,2022-06-09,CER-CON_R2_t2_44721,,CER,P06,TRA,2022,6,9,CON,,2,9,Julie,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:9_M:6_Y:2022,11,25,0.3,29.5,33,t2,12:19:50,20,1.3575,60.4249,0.7187,37.1,
132,2022-06-09,CER-CON_R2_t3_44721,,CER,P06,TRA,2022,6,9,CON,,2,9,Julie,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:9_M:6_Y:2022,11,25,0.3,29.5,33,t3,12:29:50,30,1.4325,49.3299,0.7886,38.1,
133,2022-06-09,CER-MSD_R3_t0_44721,,CER,P07,TRA,2022,6,9,MSD,,3,11,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,29.5,t0,11:20:00,0,1.2075,70.1543,0.706,35.1,
134,2022-06-09,CER-MSD_R3_t1_44721,,CER,P07,TRA,2022,6,9,MSD,,3,11,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,,t1,11:30:00,10,1.2825,60.9369,0.7568,34.5,
135,2022-06-09,CER-MSD_R3_t2_44721,,CER,P07,TRA,2022,6,9,MSD,,3,11,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,,t2,11:40:00,20,1.2825,41.4781,0.7441,38.8,
136,2022-06-09,CER-MSD_R3_t3_44721,,CER,P07,TRA,2022,6,9,MSD,,3,11,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,,t3,11:50:00,30,1.2825,34.6504,0.6805,38.8,
137,2022-06-09,CER-CON_R3_t0_44721,,CER,P08,TRA,2022,6,9,CON,,3,11,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:9_M:6_Y:2022,9,,0.3,29.5,33,t0,11:59:50,0,1.2825,86.7967,0.8268,33.6,
138,2022-06-09,CER-CON_R3_t1_44721,,CER,P08,TRA,2022,6,9,CON,,3,11,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:9_M:6_Y:2022,9,,0.3,29.5,33,t1,12:09:50,10,1.3575,77.6647,0.8141,38.1,
139,2022-06-09,CER-CON_R3_t2_44721,,CER,P08,TRA,2022,6,9,CON,,3,11,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:9_M:6_Y:2022,9,,0.3,29.5,33,t2,12:19:50,20,1.5075,61.0223,0.7823,38.2,
140,2022-06-09,CER-CON_R3_t3_44721,,CER,P08,TRA,2022,6,9,CON,,3,11,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:9_M:6_Y:2022,9,,0.3,29.5,33,t3,12:29:50,30,1.5075,53.6825,0.8014,39.2,
141,2022-06-09,CER-AWD_R3_t0_44721,,CER,P09,TRA,2022,6,9,AWD,,3,2,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,31,t0,11:23:00,0,1.2825,75.1043,0.7441,38,
142,2022-06-09,CER-AWD_R3_t1_44721,,CER,P09,TRA,2022,6,9,AWD,,3,2,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,31,t1,11:33:00,10,1.4325,51.8903,0.8204,38.5,
143,2022-06-09,CER-AWD_R3_t2_44721,,CER,P09,TRA,2022,6,9,AWD,,3,2,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,31,t2,11:43:00,20,1.5825,45.4893,0.7378,38.7,
144,2022-06-09,CER-AWD_R3_t3_44721,,CER,P09,TRA,2022,6,9,AWD,,3,2,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:9_M:6_Y:2022,5,23,0.3,29,31,t3,11:53:00,30,1.5075,36.3573,0.7441,38.7,
145,2022-06-16,CER-AWD_R1_t0_44728,,CER,P01,TRA,2022,6,16,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:6_Y:2022,0,25,0.6,28,29,t0,9:57:50,0,1.2825,75.1043,0.9158,33.9,
146,2022-06-16,CER-AWD_R1_t1_44728,,CER,P01,TRA,2022,6,16,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:6_Y:2022,0,25,0.6,28,29,t1,10:07:50,10,1.3575,33.1142,0.9158,42.6,
147,2022-06-16,CER-AWD_R1_t2_44728,,CER,P01,TRA,2022,6,16,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:6_Y:2022,0,25,0.6,28,29,t2,10:17:50,20,1.3575,40.7953,1.1066,43.7,
148,2022-06-16,CER-AWD_R1_t3_44728,,CER,P01,TRA,2022,6,16,AWD,,1,1,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:6_Y:2022,0,25,0.6,28,29,t3,10:27:50,30,1.2075,42.0755,0.9476,44.6,
149,2022-06-16,CER-MSD_R1_t0_44728,,CER,P02,TRA,2022,6,16,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:6_Y:2022,13,25.5,0.6,28,29,t0,10:00:50,0,1.2825,72.4586,0.7759,33.8,
150,2022-06-16,CER-MSD_R1_t1_44728,,CER,P02,TRA,2022,6,16,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:6_Y:2022,13,25.5,0.6,28,29,t1,10:10:50,10,1.2825,85.3458,0.6996,41.1,
151,2022-06-16,CER-MSD_R1_t2_44728,,CER,P02,TRA,2022,6,16,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:6_Y:2022,13,25.5,0.6,28,29,t2,10:20:50,20,1.4325,50.098,0.7314,41.8,
152,2022-06-16,CER-MSD_R1_t3_44728,,CER,P02,TRA,2022,6,16,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:6_Y:2022,13,25.5,0.6,28,29,t3,10:30:50,30,1.5075,34.2237,0.8014,42,
153,2022-06-16,CER-CON_R1_t0_44728,,CER,P03,TRA,2022,6,16,CON,,1,3,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:6_Y:2022,10,27,0.5,,29,t0,9:57:50,0,1.3575,86.8821,0.6551,32.5,
154,2022-06-16,CER-CON_R1_t1_44728,,CER,P03,TRA,2022,6,16,CON,,1,3,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:6_Y:2022,10,27,0.5,,29,t1,10:07:50,10,1.4325,20.0563,0.706,40.8,
155,2022-06-16,CER-CON_R1_t2_44728,,CER,P03,TRA,2022,6,16,CON,,1,3,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:6_Y:2022,10,27,0.5,,29,t2,10:17:50,20,1.5075,12.0338,0.6742,43.4,
156,2022-06-16,CER-CON_R1_t3_44728,,CER,P03,TRA,2022,6,16,CON,,1,3,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:6_Y:2022,10,27,0.5,,29,t3,10:27:50,30,1.7325,0,0.7378,43.2,
157,2022-06-16,CER-MSD_R2_t0_44728,,CER,P04,TRA,2022,6,16,MSD,,2,2,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:6_Y:2022,10,25,0.45,30,30,t0,10:41:45,0,1.2825,72.2879,0.7187,34.3,
158,2022-06-16,CER-MSD_R2_t1_44728,,CER,P04,TRA,2022,6,16,MSD,,2,2,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:6_Y:2022,10,25,0.45,30,30,t1,10:51:45,10,1.2825,32.8581,0.6996,43.6,
159,2022-06-16,CER-MSD_R2_t2_44728,,CER,P04,TRA,2022,6,16,MSD,,2,2,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:6_Y:2022,10,25,0.45,30,30,t2,11:01:45,20,1.4325,12.2045,0.7823,44.7,
160,2022-06-16,CER-MSD_R2_t3_44728,,CER,P04,TRA,2022,6,16,MSD,,2,2,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:6_Y:2022,10,25,0.45,30,30,t3,11:11:45,30,1.5075,14.0821,0.7314,44.9,
161,2022-06-16,CER-AWD_R2_t0_44728,,CER,P05,TRA,2022,6,16,AWD,,2,14,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:6_Y:2022,0,26,0.5,28,29,t0,10:00:50,0,1.3575,85.4312,0.7441,35.7,
162,2022-06-16,CER-AWD_R2_t1_44728,,CER,P05,TRA,2022,6,16,AWD,,2,14,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:6_Y:2022,0,26,0.5,28,29,t1,10:10:50,10,1.2825,35.8453,0.8459,42.9,
163,2022-06-16,CER-AWD_R2_t2_44728,,CER,P05,TRA,2022,6,16,AWD,,2,14,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:6_Y:2022,0,26,0.5,28,29,t2,10:20:50,20,1.2825,45.4893,0.8268,44.1,
164,2022-06-16,CER-AWD_R2_t3_44728,,CER,P05,TRA,2022,6,16,AWD,,2,14,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:6_Y:2022,0,26,0.5,28,29,t3,10:30:50,30,1.3575,41.5634,0.9794,44.7,
165,2022-06-16,CER-CON_R2_t0_44728,,CER,P06,TRA,2022,6,16,CON,,2,3,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:6_Y:2022,7,26,0.5,30,30,t0,10:41:45,0,1.2825,90.0399,0.6996,32.8,
166,2022-06-16,CER-CON_R2_t1_44728,,CER,P06,TRA,2022,6,16,CON,,2,3,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:6_Y:2022,7,26,0.5,30,30,t1,10:51:45,10,1.3575,42.0755,0.6742,41,
167,2022-06-16,CER-CON_R2_t2_44728,,CER,P06,TRA,2022,6,16,CON,,2,3,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:6_Y:2022,7,26,0.5,30,30,t2,11:01:45,20,1.4325,16.045,0.6805,42.1,
168,2022-06-16,CER-CON_R2_t3_44728,,CER,P06,TRA,2022,6,16,CON,,2,3,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:6_Y:2022,7,26,0.5,30,30,t3,11:11:45,30,1.5825,8.4492,0.7187,42.2,
169,2022-06-16,CER-MSD_R3_t0_44728,,CER,P07,TRA,2022,6,16,MSD,,3,9,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:6_Y:2022,11,27,0.5,28,29,t0,9:57:50,0,1.2075,85.6872,0.706,33.4,
170,2022-06-16,CER-MSD_R3_t1_44728,,CER,P07,TRA,2022,6,16,MSD,,3,9,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:6_Y:2022,11,27,0.5,28,29,t1,10:07:50,10,1.5075,83.0415,0.7441,48.3,
171,2022-06-16,CER-MSD_R3_t2_44728,,CER,P07,TRA,2022,6,16,MSD,,3,9,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:6_Y:2022,11,27,0.5,28,29,t2,10:17:50,20,1.4325,39.6005,0.7314,37.7,
172,2022-06-16,CER-MSD_R3_t3_44728,,CER,P07,TRA,2022,6,16,MSD,,3,9,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:6_Y:2022,11,27,0.5,28,29,t3,10:27:50,30,1.6575,16.1304,0.7505,40.4,
173,2022-06-16,CER-CON_R3_t0_44728,,CER,P08,TRA,2022,6,16,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:6_Y:2022,11.5,27,0.5,30,30,t0,10:41:45,0,1.2825,83.2975,0.8395,34.3,
174,2022-06-16,CER-CON_R3_t1_44728,,CER,P08,TRA,2022,6,16,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:6_Y:2022,11.5,27,0.5,30,30,t1,10:51:45,10,1.2825,85.2605,0.8204,37.4,
175,2022-06-16,CER-CON_R3_t2_44728,,CER,P08,TRA,2022,6,16,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:6_Y:2022,11.5,27,0.5,30,30,t2,11:01:45,20,1.3575,76.0431,0.7823,41.2,
176,2022-06-16,CER-CON_R3_t3_44728,,CER,P08,TRA,2022,6,16,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:6_Y:2022,11.5,27,0.5,30,30,t3,11:11:45,30,1.2825,70.837,0.8014,41.6,
177,2022-06-16,CER-AWD_R3_t0_44728,,CER,P09,TRA,2022,6,16,AWD,,3,11,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:6_Y:2022,0,26,0.5,28,29,t0,10:00:50,0,1.2825,94.4778,0.8459,32.6,
178,2022-06-16,CER-AWD_R3_t1_44728,,CER,P09,TRA,2022,6,16,AWD,,3,11,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:6_Y:2022,0,26,0.5,28,29,t1,10:10:50,10,1.2825,49.5006,1.5582,42.7,
179,2022-06-16,CER-AWD_R3_t2_44728,,CER,P09,TRA,2022,6,16,AWD,,3,11,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:6_Y:2022,0,26,0.5,28,29,t2,10:20:50,20,1.3575,33.1995,1.9843,43.2,
180,2022-06-16,CER-AWD_R3_t3_44728,,CER,P09,TRA,2022,6,16,AWD,,3,11,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:6_Y:2022,0,26,0.5,28,29,t3,10:30:50,30,1.2825,14.5941,2.1433,43.7,
181,2022-06-20,CER-AWD_R1_t0_44732,,CER,P01,TRA,2022,6,20,AWD,,1,11,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:20_M:6_Y:2022,0,27,0.75,33,32,t0,11:01:10,0,1.2825,78.2621,0.7759,34.6,
182,2022-06-20,CER-AWD_R1_t1_44732,,CER,P01,TRA,2022,6,20,AWD,,1,11,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:20_M:6_Y:2022,0,27,0.75,33,32,t1,11:11:10,10,1.2825,80.7372,0.795,42.5,
183,2022-06-20,CER-AWD_R1_t2_44732,,CER,P01,TRA,2022,6,20,AWD,,1,11,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:20_M:6_Y:2022,0,27,0.75,33,32,t2,11:21:10,20,1.2825,61.2783,1.1893,43.4,
184,2022-06-20,CER-AWD_R1_t3_44732,,CER,P01,TRA,2022,6,20,AWD,,1,11,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:20_M:6_Y:2022,0,27,0.75,33,32,t3,11:31:10,30,1.2075,66.143,1.2911,39.8,
185,2022-06-20,CER-MSD_R1_t0_44732,,CER,P02,TRA,2022,6,20,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2022,12,27,0.25,33,32,t0,10:57:50,0,1.3575,82.9562,0.8077,32.7,
186,2022-06-20,CER-MSD_R1_t1_44732,,CER,P02,TRA,2022,6,20,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2022,12,27,0.25,33,32,t1,11:07:50,10,1.2825,77.9208,0.8077,40.3,
187,2022-06-20,CER-MSD_R1_t2_44732,,CER,P02,TRA,2022,6,20,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2022,12,27,0.25,33,32,t2,11:17:50,20,1.2075,68.1913,0.7696,42.1,
188,2022-06-20,CER-MSD_R1_t3_44732,,CER,P02,TRA,2022,6,20,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2022,12,27,0.25,33,32,t3,11:27:50,30,1.2075,66.9111,0.9476,39.1,
189,2022-06-20,CER-CON_R1_t0_44732,,CER,P03,TRA,2022,6,20,CON,,1,9,Karen,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:20_M:6_Y:2022,10,28,0.8,33,32,t0,10:57:50,0,1.2825,75.1043,0.7886,32.8,
190,2022-06-20,CER-CON_R1_t1_44732,,CER,P03,TRA,2022,6,20,CON,,1,9,Karen,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:20_M:6_Y:2022,10,28,0.8,33,32,t1,11:07:50,10,1.2825,92.5149,0.7568,40.4,
191,2022-06-20,CER-CON_R1_t2_44732,,CER,P03,TRA,2022,6,20,CON,,1,9,Karen,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:20_M:6_Y:2022,10,28,0.8,33,32,t2,11:17:50,20,1.2825,81.7613,0.7696,42.1,
